actor_ent,actor_logprob,actor_loss,batch_reward,bc_loss,buffer_size,critic_loss,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time 
0.4299314022064209,0.06764324143528938,-33.486472854614256,-0.7777432441711426,-0.040400698423385624,11500.0,0.7023819637298584,34.08147491455078,230.0,50.0,-0.30775891387876264,29.517513018010995,11500,11500.0,786.6556067466736
0.4299314022064209,0.08046567052602768,-33.961214294433596,-0.7542794978618622,-0.0353062390089035,11550.0,0.7099564623832703,34.53885772705078,231.0,50.0,5.902076870113973,15.09547067210141,11550,11550.0,789.9678585529327
0.4299314022064209,0.08055764064192772,-34.17183090209961,-0.7611770415306092,-0.036586988091468806,11600.0,0.7209647107124328,34.786546020507814,232.0,50.0,-7.8850609555460665,20.541381418949065,11600,11600.0,792.4019694328308
0.4299314022064209,0.06924206901341677,-35.028804321289066,-0.7172182655334473,-0.042536725163459785,11650.0,0.6859583842754364,35.62486099243164,233.0,50.0,8.267626037111711,18.196147190868608,11650,11650.0,795.1498038768768
0.4299314022064209,0.07364001724869013,-35.16302154541015,-0.7494026160240174,-0.039574990272521975,11700.0,0.7203303098678588,35.77950378417969,234.0,50.0,-14.413558684266832,16.53753551330146,11700,11700.0,798.1732289791107
0.4299314022064209,0.08655401907861232,-35.71681884765625,-0.7376146030426025,-0.03996611428260803,11750.0,0.7003541755676269,36.318196868896486,235.0,50.0,-3.337469886431551,25.819929570996706,11750,11750.0,800.1097176074982
0.4299314022064209,0.06137377847917378,-35.50649322509766,-0.7841455924510956,-0.042364344000816345,11800.0,0.6996241736412049,36.175380859375,236.0,50.0,-3.2142873639873084,26.89966561919068,11800,11800.0,801.9684767723083
0.4299314022064209,0.07228491123765707,-36.42431655883789,-0.7223230648040772,-0.04433574783802032,11850.0,0.7009011840820313,37.07226791381836,237.0,50.0,-0.049200564493807164,16.449066338033383,11850,11850.0,805.0081629753113
0.4299314022064209,0.0752449480444193,-36.27068313598633,-0.777976679801941,-0.04389324450492859,11900.0,0.713619487285614,36.973030700683594,238.0,50.0,-7.155558171782076,16.87642100311101,11900,11900.0,807.970876455307
0.4299314022064209,0.06339483737945556,-36.96538589477539,-0.7191808879375458,-0.04441493690013886,11950.0,0.6882158899307251,37.648278045654294,239.0,50.0,-3.763870732724982,16.94270557093466,11950,11950.0,810.9219989776611
0.4299314022064209,0.07086030125617981,-37.02460922241211,-0.763127932548523,-0.04615081751346588,12000.0,0.7116403746604919,37.73617172241211,240.0,50.0,3.8492611324262445,17.201770841937353,12000,12000.0,813.8286764621735
0.4299314022064209,0.07281582590192556,-37.62850784301758,-0.7326199889183045,-0.04516739022731781,12050.0,0.6965935111045838,38.364198760986326,241.0,50.0,0.17945570605381,11.269170777573922,12050,12050.0,818.2655601501465
0.4299314022064209,0.07312858518213033,-38.26426620483399,-0.6970991790294647,-0.04468018281459809,12100.0,0.732979929447174,38.99844039916992,242.0,50.0,-4.387271907774942,12.159208100402616,12100,12100.0,822.3776700496674
0.4299314022064209,0.07802266508340835,-38.22518325805664,-0.7287601757049561,-0.045461611151695246,12150.0,0.68935178399086,38.98012969970703,243.0,50.0,7.407908911166297,9.226871083291224,12150,12150.0,827.7966251373291
0.4299314022064209,0.06667570143938065,-38.41660171508789,-0.7353093123435974,-0.04517139732837678,12200.0,0.6909356498718262,39.12703765869141,244.0,50.0,1.900656766731041,8.123021270663738,12200,12200.0,833.9519703388214
0.4299314022064209,0.0617671138420701,-39.15768463134766,-0.7150853824615478,-0.045486315727233884,12250.0,0.6727080917358399,39.93310562133789,245.0,50.0,18.796940695332474,8.177835095164461,12250,12250.0,840.0660579204559
0.4299314022064209,0.0739106260240078,-39.24272872924805,-0.7325861406326294,-0.04518850827217102,12300.0,0.6884174323081971,40.01442031860351,246.0,50.0,-8.805270309779324,11.436149792342862,12300,12300.0,844.4381587505341
0.4299314022064209,0.06664570525288582,-39.97447784423828,-0.7039956712722778,-0.04590758001804352,12350.0,0.6956032633781433,40.810130462646484,247.0,50.0,5.28436749654343,9.982722145761265,12350,12350.0,849.4468126296997
0.4299314022064209,0.06894960360601544,-40.329591064453126,-0.6895860052108764,-0.04542907416820526,12400.0,0.6753374886512756,41.144925079345704,248.0,50.0,-3.4455301625920374,11.446861374746463,12400,12400.0,853.8148221969604
0.4299314022064209,0.05945118336006999,-40.907518768310545,-0.6756484580039978,-0.04442415428161621,12450.0,0.7062976884841919,41.72569885253906,249.0,50.0,1.0446323331804432,15.984847127871413,12450,12450.0,856.9427845478058
0.4299314022064209,0.06248390596359968,-40.94386947631836,-0.6873194766044617,-0.04603087556362152,12500.0,0.7139058113098145,41.753216400146485,250.0,50.0,-7.562911781051479,19.533206046043798,12500,12500.0,859.5025281906128
0.4299314022064209,0.08379414331167936,-41.06671951293945,-0.7046938276290894,-0.04596605277061463,12550.0,0.6899131608009338,41.911501770019534,251.0,50.0,-2.7099428415581492,12.8266083229786,12550,12550.0,863.4006748199463
0.4299314022064209,0.0642954933643341,-41.74362335205078,-0.6735018575191498,-0.04178370654582978,12600.0,0.6869461488723755,42.54229476928711,252.0,50.0,-7.383195042590177,21.558426605919554,12600,12600.0,865.7199535369873
0.4299314022064209,0.07033714137971402,-42.16283172607422,-0.6549197602272033,-0.04164308905601501,12650.0,0.683719654083252,43.01239028930664,253.0,50.0,0.5293394790169881,22.052148025329636,12650,12650.0,867.98730635643
0.4299314022064209,0.07284012850373983,-42.3421955871582,-0.6699753868579864,-0.0467130447626114,12700.0,0.6890398788452149,43.196820678710935,254.0,50.0,-0.18736715914119806,18.454210651734005,12700,12700.0,870.6967151165009
0.4299314022064209,0.05679156430065632,-42.770641479492184,-0.6557363748550415,-0.045480062842369086,12750.0,0.6673647999763489,43.63321319580078,255.0,50.0,-5.5669977238167725,18.215133185793054,12750,12750.0,873.4416854381561
0.4299314022064209,0.07658370163291693,-43.14913055419922,-0.6302636289596557,-0.04164465308189392,12800.0,0.7164025974273681,44.03372909545899,256.0,50.0,-6.630549775767346,16.95337787132583,12800,12800.0,876.3909502029419
0.4299314022064209,0.083359768204391,-43.20830032348633,-0.6782938861846923,-0.04521147310733795,12850.0,0.6881016993522644,44.1164875793457,257.0,50.0,4.655187490856747,15.008008342616941,12850,12850.0,879.7225048542023
0.4299314022064209,0.06779823772609234,-43.51414031982422,-0.6944912314414978,-0.04596700370311737,12900.0,0.7217042016983032,44.46325424194336,258.0,50.0,10.189362632545684,22.86510012650669,12900,12900.0,881.9092435836792
0.4299314022064209,0.06908389408141374,-43.643094787597654,-0.6677141070365906,-0.04498630368709563,12950.0,0.682591609954834,44.5684033203125,259.0,50.0,4.160626774519471,26.654072248779745,12950,12950.0,883.7851295471191
0.4299314022064209,0.054476853534579275,-43.8220718383789,-0.676496068239212,-0.044649193763732914,13000.0,0.6892854928970337,44.75975616455078,260.0,50.0,-2.5669965118209532,29.623883057850247,13000,13000.0,885.4729568958282
0.4299314022064209,0.07733884500339627,-44.45825210571289,-0.6685466694831849,-0.042834018588066104,13050.0,0.6995883464813233,45.449569091796874,261.0,50.0,2.8551224830398017,17.353464872496446,13050,13050.0,888.3542258739471
0.4299314022064209,0.08127806652337313,-44.709283447265626,-0.6898202264308929,-0.04184290087223053,13100.0,0.678178014755249,45.681785583496094,262.0,50.0,-5.771986741052594,28.6125033170771,13100,13100.0,890.1017136573792
0.4299314022064209,0.07365055816248059,-44.97800277709961,-0.6761338484287261,-0.037935895800590515,13150.0,0.6688949728012085,45.97090087890625,263.0,50.0,6.879796575133886,33.0532078673857,13150,13150.0,891.6144261360168
0.4299314022064209,0.06891056638211011,-45.84320648193359,-0.6166508173942566,-0.04337336814403534,13200.0,0.6888279461860657,46.82074783325195,264.0,50.0,-1.5619283379765712,33.48612566143079,13200,13200.0,893.1075818538666
0.4299314022064209,0.08336386021226644,-45.95391052246094,-0.6185306692123413,-0.042747340083122254,13250.0,0.6562767839431762,46.927594604492185,265.0,50.0,-6.452443670568705,31.24941514036929,13250,13250.0,894.7076117992401
0.4299314022064209,0.06312231373041868,-45.546655883789064,-0.6860430061817169,-0.04635597836971284,13300.0,0.6798196077346802,46.57824203491211,266.0,50.0,-2.090203837245495,31.273661388208343,13300,13300.0,896.3064012527466
0.4299314022064209,0.06095148168504238,-45.89135971069336,-0.6796140384674072,-0.04542740786075591,13350.0,0.6487999534606934,46.91644546508789,267.0,50.0,-11.001310776733451,34.80174895569131,13350,13350.0,897.7431106567383
0.4299314022064209,0.06556845985352994,-46.64080917358398,-0.6482650601863861,-0.04501129841804505,13400.0,0.6860434770584106,47.645970306396485,268.0,50.0,17.114747316758965,32.42086874519307,13400,13400.0,899.2853271961212
0.4299314022064209,0.05195698373019695,-46.94955307006836,-0.6464843583106995,-0.04526377439498902,13450.0,0.6905668187141418,48.00795364379883,269.0,50.0,4.461533060831735,27.88218695373089,13450,13450.0,901.0785868167877
0.4299314022064209,0.07078013613820076,-47.26152435302734,-0.6332961463928223,-0.045893376946449266,13500.0,0.6772395062446595,48.300044250488284,270.0,50.0,4.314469401896886,25.355237768223738,13500,13500.0,903.0505659580231
0.4299314022064209,0.0759423060528934,-47.5307014465332,-0.6488182497024536,-0.0459277992248535,13550.0,0.6809171795845032,48.56860717773438,271.0,50.0,-0.7714778189410474,11.082128100538318,13550,13550.0,907.5623347759247
0.4299314022064209,0.052426582090556624,-47.66504486083984,-0.6589462792873383,-0.04462890553474426,13600.0,0.6900821042060852,48.724260864257815,272.0,50.0,6.176856311800281,22.378360232193074,13600,13600.0,909.7966361045837
0.4299314022064209,0.07113140922039747,-48.25224685668945,-0.6274542319774628,-0.03918028634786606,13650.0,0.6497192049026489,49.34890518188477,273.0,50.0,12.693680899535329,18.09474349130415,13650,13650.0,912.5598695278168
0.4299314022064209,0.07543817847967148,-48.934059600830075,-0.5695608484745026,-0.041756984233856195,13700.0,0.6770716953277588,50.025801544189456,274.0,50.0,12.442356256123464,17.85720398252352,13700,13700.0,915.3598599433899
0.4299314022064209,0.06100838972255587,-48.694754943847656,-0.6192761504650116,-0.04647573792934418,13750.0,0.6260192084312439,49.77305145263672,275.0,50.0,14.292541637698992,24.586543401307015,13750,13750.0,917.3934926986694
0.4299314022064209,0.06557388119399547,-48.86084228515625,-0.6477952587604523,-0.04356891155242921,13800.0,0.6502971494197846,49.97859924316406,276.0,50.0,1.9191073355961343,30.681930735258124,13800,13800.0,919.023116350174
0.4299314022064209,0.07609656780958175,-49.48230529785156,-0.6069071877002716,-0.04310315763950348,13850.0,0.6677744817733765,50.598516387939455,277.0,50.0,7.299866360170613,30.831901133361463,13850,13850.0,920.6448132991791
0.4299314022064209,0.05926148138940334,-49.44511077880859,-0.6200023293495178,-0.043222597241401664,13900.0,0.6857730364799499,50.55485794067383,278.0,50.0,-6.1298258916509045,26.684005135376204,13900,13900.0,922.5185949802399
0.4299314022064209,0.06719947181642055,-50.175974731445315,-0.5869862902164459,-0.0442434928417206,13950.0,0.6682902479171753,51.28324661254883,279.0,50.0,-0.7079494439424767,30.19223008814139,13950,13950.0,924.1746501922607
0.4299314022064209,0.07808605870231985,-50.12628402709961,-0.6151226246356964,-0.0433679860830307,14000.0,0.6713208079338073,51.25472534179688,280.0,50.0,8.528158590850095,30.292151463646203,14000,14000.0,925.8252427577972
0.4299314022064209,0.06379156827926635,-50.5336799621582,-0.5949930953979492,-0.04407289481163026,14050.0,0.6648746395111084,51.70628616333008,281.0,50.0,-0.09354032190407935,15.312668303014938,14050,14050.0,929.0905129909515
0.4299314022064209,0.07773725885897875,-50.80236236572266,-0.5991764616966248,-0.04410387802124023,14100.0,0.6660951542854309,51.9768017578125,282.0,50.0,-9.517766492023092,27.75364122687877,14100,14100.0,930.8920783996582
0.4299314022064209,0.07264871280640364,-50.711018829345704,-0.6289542376995086,-0.04617186343669892,14150.0,0.6745375788211823,51.83837631225586,283.0,50.0,-7.710575494664756,27.775670435160364,14150,14150.0,932.6922149658203
0.4299314022064209,0.06798291761428117,-51.134562225341796,-0.6227953779697418,-0.044030303001403814,14200.0,0.6985060000419616,52.382935485839845,284.0,50.0,9.653329339442992,23.918218168293812,14200,14200.0,934.7826716899872
0.4299314022064209,0.08689069598913193,-51.289598541259764,-0.6295380449295044,-0.045172625422477714,14250.0,0.649284029006958,52.477142333984375,285.0,50.0,2.4521719845447265,27.5669880522791,14250,14250.0,936.5964353084564
0.4299314022064209,0.06506642378866673,-51.63431579589844,-0.6032896161079406,-0.0457428151369095,14300.0,0.6446197438240051,52.85154388427734,286.0,50.0,-7.2929631472005365,28.612768774421248,14300,14300.0,938.343906879425
0.4299314022064209,0.06134752444922924,-52.20367965698242,-0.5846334671974183,-0.04346320354938507,14350.0,0.6666740560531617,53.434131469726566,287.0,50.0,-2.8904878568432117,24.76083674463817,14350,14350.0,940.3632247447968
0.4299314022064209,0.06793775036931038,-52.08951370239258,-0.6238645911216736,-0.04481885468959809,14400.0,0.6326868319511414,53.30848693847656,288.0,50.0,2.756740636471191,19.820700403520966,14400,14400.0,942.8858399391174
0.4299314022064209,0.06506540030241012,-52.60020553588867,-0.5805384957790375,-0.04341137111186981,14450.0,0.672524380683899,53.803175659179686,289.0,50.0,-1.9477588143282194,18.12026229878743,14450,14450.0,945.6451818943024
0.4299314022064209,0.06521317999809981,-52.91603546142578,-0.5857047510147094,-0.03656661266088486,14500.0,0.6386747860908508,54.174554443359376,290.0,50.0,-5.338152475559134,15.56868846238905,14500,14500.0,948.8567562103271
0.4299314022064209,0.06744031365960837,-53.269240875244144,-0.5757403981685638,-0.04417153632640839,14550.0,0.6560686540603637,54.4788899230957,291.0,50.0,-6.739180339125294,9.06993498577849,14550,14550.0,954.3694748878479
0.4299314022064209,0.05978980850428343,-53.19586624145508,-0.5967830538749694,-0.0443888727426529,14600.0,0.6537085247039794,54.47548767089844,292.0,50.0,12.772604948337431,20.242678318603033,14600,14600.0,956.8395037651062
0.4299314022064209,0.06252733660861849,-53.61022964477539,-0.5765948808193206,-0.045638465166091914,14650.0,0.6508800315856934,54.858985900878906,293.0,50.0,-4.217748674683193,21.594157293744924,14650,14650.0,959.154944896698
0.4299314022064209,0.06180979713797569,-53.54525726318359,-0.6157357728481293,-0.04485360884666442,14700.0,0.6367706155776978,54.82599212646485,294.0,50.0,-1.739012338163949,20.61447117490922,14700,14700.0,961.5804255008698
0.4299314022064209,0.07869133196771144,-54.31902587890625,-0.5460175728797912,-0.042536844491958624,14750.0,0.6171280312538147,55.58096282958984,295.0,50.0,-1.2194269225006114,20.846149174251135,14750,14750.0,963.9789500236511
0.4299314022064209,0.07644040394574404,-54.37911666870117,-0.5906437349319458,-0.046133826136589055,14800.0,0.6725572395324707,55.63297805786133,296.0,50.0,-3.1862224745837313,15.283212305672409,14800,14800.0,967.2505135536194
0.4299314022064209,0.08119998022913932,-54.30990249633789,-0.6021545898914337,-0.041839533090591435,14850.0,0.6629483366012573,55.63737152099609,297.0,50.0,8.2914130664834,8.95401194985758,14850,14850.0,972.8346025943756
0.4299314022064209,0.07439007345587015,-54.85214263916016,-0.5628243029117584,-0.044897509574890145,14900.0,0.6698791444301605,56.146546325683595,298.0,50.0,-3.600869828998402,10.098227395983518,14900,14900.0,977.7859666347504
0.4299314022064209,0.05898263644427061,-55.50728805541992,-0.5228547394275666,-0.0475526500940323,14950.0,0.6640319108963013,56.83705993652344,299.0,50.0,0.9211766931028826,17.36561873264185,14950,14950.0,980.6652190685272
0.4299314022064209,0.07953701823949814,-55.25557388305664,-0.569796496629715,-0.04694232833385467,15000.0,0.6523820567131042,56.56986099243164,300.0,50.0,-13.0015885000638,12.438260257277175,15000,15000.0,984.6850738525391
0.4299314022064209,0.08382886156439781,-55.20802856445312,-0.5826769459247589,-0.04539936542510986,15050.0,0.6501251411437988,56.50454284667969,301.0,50.0,-3.2824823036636204,9.972123349601251,15050,15050.0,989.6990511417389
0.4299314022064209,0.06936642400920391,-55.358053588867186,-0.6033540070056915,-0.04041071832180024,15100.0,0.6422069072723389,56.714608612060545,302.0,50.0,-5.803881877974954,23.73113005515928,15100,15100.0,991.8059883117676
0.4299314022064209,0.06186857547610998,-55.68303909301758,-0.5904865932464599,-0.043163183331489566,15150.0,0.636214394569397,57.02866714477539,303.0,50.0,-7.189941473929217,25.469150374534543,15150,15150.0,993.7691476345062
0.4299314022064209,0.06756018221378327,-55.92321990966797,-0.605830203294754,-0.04337958610057831,15200.0,0.649389636516571,57.302330780029294,304.0,50.0,-9.73261920810129,28.151096940679455,15200,15200.0,995.5452773571014
0.4299314022064209,0.08594929099082947,-56.2100260925293,-0.5623820006847382,-0.04576091301441194,15250.0,0.6294288206100463,57.54487945556641,305.0,50.0,-1.635091576187504,25.58682865521984,15250,15250.0,997.4994077682495
0.4299314022064209,0.06469093255698681,-56.59666015625,-0.5751650512218476,-0.04626257157325746,15300.0,0.6481007730960846,57.971729888916016,306.0,50.0,16.785602886435917,27.482702681380882,15300,15300.0,999.3187339305878
0.4299314022064209,0.0686954627558589,-56.6198696899414,-0.5860727298259735,-0.04651477026939393,15350.0,0.6556121778488159,57.99199340820312,307.0,50.0,2.9223783738026636,27.03937818837177,15350,15350.0,1001.167888879776
0.4299314022064209,0.08334184439852833,-57.103854217529296,-0.5639239978790284,-0.04761098325252532,15400.0,0.6437902402877808,58.43623397827148,308.0,50.0,3.290990726712929,27.36989182955053,15400,15400.0,1002.9947137832642
0.4299314022064209,0.07262600384652615,-57.35052444458008,-0.5829739010334015,-0.0485613729953766,15450.0,0.6472901320457458,58.763238677978514,309.0,50.0,-7.431242625816161,27.90314730543256,15450,15450.0,1004.7866263389587
0.4299314022064209,0.06775415485724806,-57.09767791748047,-0.6049320650100708,-0.04609996700286866,15500.0,0.6516510510444641,58.472286987304685,310.0,50.0,-3.085695980717942,30.352654333218464,15500,15500.0,1006.4339287281036
0.4299314022064209,0.0711786387488246,-57.464433135986326,-0.5975733983516693,-0.045686550378799436,15550.0,0.6234646153450012,58.9030290222168,311.0,50.0,10.279864488288405,16.925058416273156,15550,15550.0,1009.3881282806396
0.4299314022064209,0.08861101981252432,-58.09249267578125,-0.5563159430027008,-0.04690050303936005,15600.0,0.6177227449417114,59.52186920166016,312.0,50.0,3.721783851431839,30.673310069916038,15600,15600.0,1011.0182099342346
0.4299314022064209,0.05767577759921551,-58.11652130126953,-0.5593838906288147,-0.04687356209754944,15650.0,0.6551073455810547,59.5493701171875,313.0,50.0,11.63452528612602,29.501559657058323,15650,15650.0,1012.7130355834961
0.4299314022064209,0.06427357785403728,-58.547318878173826,-0.5356036221981049,-0.046711503744125374,15700.0,0.6315626525878906,59.99057785034179,314.0,50.0,7.911538988417739,31.312618832256856,15700,15700.0,1014.3098359107971
0.4299314022064209,0.06538882534950971,-58.914878845214844,-0.5122415065765381,-0.04734810459613801,15750.0,0.6092682921886444,60.29799011230469,315.0,50.0,14.050261249765283,30.486535362617378,15750,15750.0,1015.9499042034149
0.4299314022064209,0.061782443299889564,-59.01272094726563,-0.5487621784210205,-0.04618630599975585,15800.0,0.6383040285110474,60.49571548461914,316.0,50.0,-3.151726949191495,33.66191314218648,15800,15800.0,1017.4352624416351
0.4299314022064209,0.06386634670197963,-59.458221893310544,-0.5252331846952438,-0.04456278324127197,15850.0,0.6471778607368469,60.931705932617184,317.0,50.0,1.0307236370686024,24.302492534217446,15850,15850.0,1019.4926645755768
0.4299314022064209,0.07438744511455297,-59.188240661621094,-0.5502358889579773,-0.045660528182983405,15900.0,0.6057247066497803,60.62780624389649,318.0,50.0,-4.4094873872942095,25.636219923021123,15900,15900.0,1021.4430301189423
0.4299314022064209,0.07597146052867174,-59.25680313110352,-0.5782467973232269,-0.044711898207664504,15950.0,0.63914071559906,60.73104064941406,319.0,50.0,4.118180912195951,29.569995722037934,15950,15950.0,1023.1339333057404
0.4299314022064209,0.05832642418332398,-59.716538696289064,-0.5441688913106918,-0.046913069009780886,16000.0,0.620593421459198,61.17805389404297,320.0,50.0,13.175296703101571,29.994622241038023,16000,16000.0,1024.8008987903595
0.4299314022064209,0.06706430625170469,-59.75360900878906,-0.5313891923427582,-0.04539366602897645,16050.0,0.6286771941184998,61.23202407836914,321.0,50.0,-5.120133678657304,17.539072624144342,16050,16050.0,1027.6516766548157
0.4299314022064209,0.06736483260989189,-60.52873977661133,-0.5081650930643081,-0.043539344072341925,16100.0,0.6299224388599396,62.0521630859375,322.0,50.0,-12.365359933581473,31.381215072785075,16100,16100.0,1029.2449865341187
0.4299314022064209,0.07678156107664108,-59.993520965576174,-0.567855315208435,-0.04489645564556121,16150.0,0.6259471726417541,61.48611465454101,323.0,50.0,-13.493256896078105,29.37711443510867,16150,16150.0,1030.9469916820526
0.4299314022064209,0.05985501524060965,-60.91237945556641,-0.48757306098937986,-0.04615055656433106,16200.0,0.6299947583675385,62.38809066772461,324.0,50.0,-10.739658005834354,27.437523647939678,16200,16200.0,1032.7693135738373
0.4299314022064209,0.08408505037426948,-60.69479598999023,-0.5437952101230621,-0.047329487800598154,16250.0,0.6430608224868775,62.19538482666016,325.0,50.0,-3.5175457513991333,31.77812626290713,16250,16250.0,1034.3427228927612
0.4299314022064209,0.049286640249192715,-61.167539520263674,-0.5221016609668732,-0.04640428137779235,16300.0,0.6328867721557617,62.680006408691405,326.0,50.0,4.927454084706522,31.225508661956628,16300,16300.0,1035.9439778327942
0.4299314022064209,0.07248689133673906,-60.90181884765625,-0.5537536787986755,-0.044838202834129336,16350.0,0.6074827075004577,62.44783767700196,327.0,50.0,-7.210742628638236,36.98707521518233,16350,16350.0,1037.2958014011383
0.4299314022064209,0.0629157817736268,-61.46787033081055,-0.5331914722919464,-0.0444239673614502,16400.0,0.6380105185508728,62.999311981201174,328.0,50.0,-8.01209063798062,32.344509296714456,16400,16400.0,1038.8416588306427
0.4299314022064209,0.06956990003585815,-61.82530487060547,-0.5254308569431305,-0.04570402204990387,16450.0,0.6302690160274506,63.37957733154297,329.0,50.0,11.3965789839087,29.248622889984055,16450,16450.0,1040.5511410236359
0.4299314022064209,0.07291253201663495,-61.67581771850586,-0.5503817570209503,-0.03511931848526001,16500.0,0.6217602157592773,63.24233642578125,330.0,50.0,2.298108231645635,24.97637718003435,16500,16500.0,1042.5530326366425
0.4299314022064209,0.0745146494358778,-62.11227035522461,-0.5131089466810227,-0.040801992416381834,16550.0,0.6435912370681762,63.63725891113281,331.0,50.0,5.227641025539246,16.186548139604223,16550,16550.0,1045.642017364502
0.4299314022064209,0.06374707743525505,-61.90148635864258,-0.5702998280525208,-0.04435542249679566,16600.0,0.6082515454292298,63.49544967651367,332.0,50.0,-7.437927935470249,26.737441166274813,16600,16600.0,1047.5120542049408
0.4299314022064209,0.06336625307798385,-62.421008605957034,-0.5350256848335266,-0.047634527802467345,16650.0,0.6152099072933197,63.990937042236325,333.0,50.0,-4.352399711960576,30.312414946738862,16650,16650.0,1049.1615433692932
0.4299314022064209,0.06940224878489971,-62.705187225341795,-0.517616126537323,-0.04663889658451079,16700.0,0.6312254571914673,64.25004608154296,334.0,50.0,12.634414115177282,32.19323505974506,16700,16700.0,1050.714664697647
0.4299314022064209,0.07450297277420759,-62.66935073852539,-0.5400803899765014,-0.04520849740505218,16750.0,0.6099615275859833,64.27618865966797,335.0,50.0,-8.316342945123626,30.477700790546173,16750,16750.0,1052.3552083969116
0.4299314022064209,0.07261780047789217,-62.7516584777832,-0.5209559869766235,-0.04523898792266846,16800.0,0.6111155593395233,64.32997833251953,336.0,50.0,-7.343766775290334,27.507694906815093,16800,16800.0,1054.172881603241
0.4299314022064209,0.06211632765829563,-63.133648529052735,-0.5159466278553009,-0.04668392145633698,16850.0,0.6170030891895294,64.70215866088867,337.0,50.0,-4.482966135673081,29.90094337268746,16850,16850.0,1055.8450696468353
0.4299314022064209,0.06520205296576023,-63.04127792358398,-0.5637620866298676,-0.047960323691368115,16900.0,0.621014734506607,64.68319381713867,338.0,50.0,9.574656903755864,34.13815623691628,16900,16900.0,1057.3097064495087
0.4299314022064209,0.048294360525906084,-63.424576110839844,-0.5437562537193298,-0.045570882558822634,16950.0,0.6055928838253021,65.05818359375,339.0,50.0,-0.39945329260594065,21.606656304740365,16950,16950.0,1059.623808145523
0.4299314022064209,0.07335209466516972,-63.71987030029297,-0.524557591676712,-0.04654238355159761,17000.0,0.6143346154689788,65.34227752685547,340.0,50.0,-12.328448524626008,12.329927533266638,17000,17000.0,1063.6789820194244
0.4299314022064209,0.07555331990122795,-63.99095657348633,-0.5246744763851166,-0.04534035396575928,17050.0,0.6170712888240815,65.63453079223633,341.0,50.0,2.7239923293915105,7.088700048610018,17050,17050.0,1070.7324614524841
0.4299314022064209,0.08177663080394268,-64.52466064453125,-0.46992591977119447,-0.046075591087341314,17100.0,0.6252682495117188,66.1371989440918,342.0,50.0,12.441139839833877,14.102778604172236,17100,17100.0,1074.277862071991
0.4299314022064209,0.07233069587498903,-64.23503494262695,-0.5356689321994782,-0.047472877264022835,17150.0,0.5939356541633606,65.91447937011719,343.0,50.0,9.358021340476618,19.698746557313516,17150,17150.0,1076.8160946369171
0.4299314022064209,0.07727600216865539,-64.34046035766602,-0.5132395136356354,-0.04710615134239196,17200.0,0.596769722700119,66.00043991088867,344.0,50.0,-7.068791593050371,17.095732751354273,17200,17200.0,1079.7408010959625
0.4299314022064209,0.05692178074270487,-64.83086547851562,-0.5129498594999313,-0.044582067251205434,17250.0,0.5560571455955505,66.51297393798828,345.0,50.0,2.1196070786794916,11.006098048986445,17250,17250.0,1084.2837371826172
0.4299314022064209,0.06563416942954063,-65.22462982177734,-0.4652018487453461,-0.04526751625537873,17300.0,0.6112724089622498,66.89324462890625,346.0,50.0,-1.204426012534503,18.995735553599054,17300,17300.0,1086.915906906128
0.4299314022064209,0.06523750320076943,-64.47439956665039,-0.5518470776081085,-0.04590287315845489,17350.0,0.6039127361774445,66.13596038818359,347.0,50.0,6.237214600000074,15.351269714923355,17350,17350.0,1090.1729664802551
0.4299314022064209,0.0768979762867093,-64.97930099487304,-0.5222243189811706,-0.04787972271442413,17400.0,0.5895796895027161,66.63228088378906,348.0,50.0,7.374845502612899,20.01520740102424,17400,17400.0,1092.6710669994354
0.4299314022064209,0.0867880130559206,-65.33285095214843,-0.5233376955986023,-0.04758835923671722,17450.0,0.5992060935497284,67.02108123779297,349.0,50.0,1.8518878042354299,17.30766691403475,17450,17450.0,1095.5599601268768
0.4299314022064209,0.07307735353708267,-65.65954544067382,-0.5175683856010437,-0.047538974404335035,17500.0,0.5690321707725525,67.38141723632812,350.0,50.0,13.273537941098535,21.426562332218012,17500,17500.0,1097.893512248993
0.4299314022064209,0.07803172912448644,-65.343798828125,-0.5232267141342163,-0.042720385909080505,17550.0,0.6311889743804932,67.00156494140624,351.0,50.0,4.440213501782813,7.464875890750187,17550,17550.0,1104.5915472507477
0.4299314022064209,0.07675169367343188,-66.49002838134766,-0.45580451607704164,-0.04682467341423035,17600.0,0.5843914866447448,68.22202941894531,352.0,50.0,-3.4608896667169713,12.66215149078631,17600,17600.0,1108.5403232574463
0.4299314022064209,0.062352942489087584,-66.1508721923828,-0.47861156582832337,-0.046564371347427365,17650.0,0.5873657476902008,67.84312438964844,353.0,50.0,3.790188804998257,13.993494597614767,17650,17650.0,1112.1134121418
0.4299314022064209,0.07567356929183006,-66.54756530761719,-0.4779007464647293,-0.04514910411834717,17700.0,0.5862409913539887,68.26094177246094,354.0,50.0,8.913708449256037,16.424103040345543,17700,17700.0,1115.1577184200287
0.4299314022064209,0.08217040166258811,-66.86981536865234,-0.46513660073280333,-0.046240387439727776,17750.0,0.6042939913272858,68.5655679321289,355.0,50.0,-2.3347871908943887,16.310307989713973,17750,17750.0,1118.2232644557953
